image_id,type,brightness,contrast,faces_haar,faces_lbp,faces_hog,coins_hough,coins_watershed,coins_contours,total_contour_area,count
454000e091bc4b29437e5df8d5f3197ec5cc7f01,faces,152.22,63.2,5,3,5,318,2,22,8368.5,6
8cd6baec46302e7a2daad9e2a4526757ad88931d,coins,216.69,59.22,0,0,0,114,6,2,49059.5,2
5ebc6d078d588489f096257af60c6e271701c017,coins,140.09,46.51,0,0,0,89,10,1,49076.5,1
3d9bdad4af41ef9f42eca7c917b57567db9ed857,faces,157.19,80.73,5,4,5,274,3,6,1200.5,9
4636ff96db8066903aba16f3b880743469015a57,faces,225.02,39.54,1,1,1,110,1,10,17040.0,1
620189d2583ab33abded75de9d1b86cb27ceeca4,faces,140.87,77.85,2,1,2,370,2,22,9873.5,3
849f3b1aec7f01591afb3d9cadf8fe557a7c4295,faces,139.87,63.01,0,0,0,303,7,6,6301.0,4
e8325077f5193ce79238c4a1597f2b06afdfea25,faces,127.41,61.16,4,4,6,344,6,6,2897.0,6
b95f2a25fd32ab9ce1453791942c11f56d308971,coins,140.59,47.34,0,0,0,92,3,0,0.0,1
3773b3d31d8d2d33ea398db52ee78facd1d23176,faces,124.81,86.14,0,0,0,286,5,7,3651.0,6
fb829da92eefc506c92c66ba32c1ceb0d0c7f98f,faces,173.65,73.2,2,2,3,224,4,11,8513.0,3
17b8f926458792a336438f4c0906e9f1c200885d,coins,178.75,30.14,0,0,3,99,30,0,0.0,6
9f373ae01bd1fd25886e56aacc11878f879da153,faces,135.1,70.81,2,0,3,427,6,3,1213.5,6
91eb3b87db6ff32af02409d660e9de4d40838fa8,faces,107.24,74.72,2,2,3,361,3,10,2812.5,5
890ad994ade76a516115e754d028c872ba233199,faces,133.61,61.19,4,3,4,400,4,9,5467.5,4
59729b545fa2919be8eb13434dce002dce370b12,faces,90.85,53.35,3,1,1,351,2,20,16436.0,3
9ad80f5b5282028b60e8bb2f7d6ed5c13b643b3d,faces,182.71,53.62,1,1,1,268,13,11,3856.0,2
baeffe84d8e78173eb7e166adbdb56e12141d290,faces,133.58,60.93,2,2,5,433,5,4,905.0,5
02e46dc068fc2dea3fc4059b4223a9a57adf32bc,coins,193.63,52.81,0,0,0,106,8,0,0.0,4
e6bbccbf6229a42a812dcd40459ec040d3c5df57,coins,74.39,52.54,1,0,1,107,2,3,35189.0,2
122dfe1719fd7f972f3515528b9b8a6baaa13dfd,coins,116.39,40.49,0,0,0,110,15,4,41223.0,8
f09853b30e1ca682ec27b01ca02ea8edf7c5ee05,faces,99.53,59.2,0,0,0,344,1,12,8101.0,4
664040ca61bc07c6121679a74e053e2339e49023,faces,135.06,64.07,3,2,4,363,8,7,3259.0,4
1b5236864ac75f638b552c4f2d93007922999ffb,faces,181.35,58.42,6,3,6,361,12,13,6343.5,6
fdf071f5177932ca92d0ead1909419beca2afd71,faces,98.28,59.96,4,4,4,361,5,14,3979.5,5
296a1fe65cba97a6ffdc2bf1bc28fdf111030a36,coins,90.4,46.27,0,0,0,106,3,3,34635.5,2
c03230c7564ab2d890a79fe72d79af1b883b9bdc,faces,69.79,43.59,0,0,2,324,3,5,2555.0,2
20deb70eca84762498582ba4e6c37f1f703dfea4,faces,99.78,75.16,1,2,2,348,2,13,16606.0,2
581138ade1fd38ad148a816037dfffad5c915298,faces,172.03,60.14,2,2,7,317,1,12,7830.5,7
84a73635b0efcd22d051363816f3ae2083c00f28,faces,133.34,51.36,2,2,4,352,1,10,2486.0,4
2b8eebb8fbb98bc9d945236b236f100ff6133e60,coins,174.93,63.14,0,0,0,100,15,0,0.0,16
474bb412186832b7165df3776900cc2757b83eb9,faces,130.06,61.42,2,0,2,299,2,13,3296.0,4
fc139f829a4241917a2db0bc2553bc92b3d9eb09,faces,115.1,60.51,3,2,4,313,5,5,22922.5,4
c1d209473358c6e3abf958fda186bfa0d0b5eb43,faces,67.33,73.56,2,2,6,371,4,7,2774.5,6
bca9212410ae03f28eb455bc2a8f2f38c3c2c62a,faces,54.51,46.5,2,2,2,291,4,13,5265.5,5
22b43bb4327d33c20f4b9b570daa7259f45429ae,faces,102.85,77.11,0,0,0,404,5,30,10922.5,3
7600f96b5f97469aa84fb203e12e1f9f39f8b600,faces,153.15,62.03,3,2,3,415,4,11,2131.5,5
a5dce525f977ad0a84b45f3b91d941da9f15604b,faces,188.69,52.91,2,2,3,323,3,40,57336.5,5
96e6915e72de14f6f73cb2b51bdfbfe54b07461e,faces,89.07,68.9,1,1,4,411,3,10,1819.5,12
feeb0236411fc428a41e98b28755e66d2b177f3e,faces,102.24,61.44,3,3,3,340,5,23,9881.0,3
52262a6ec42e20867965c188675891e28d179164,faces,93.7,68.26,6,3,5,362,1,1,751.5,10
42b3980b2d006f7474fd5c41b20ec122540f1c13,faces,70.3,65.35,5,4,5,377,12,4,20618.5,6
67c8cf0e6051385740ae3280fe50b42f48113bd7,faces,132.94,61.52,2,2,2,421,2,7,13580.0,3
a7bc526af8ba9971b983cb40796c7c397a7dceb1,faces,61.22,56.99,3,2,2,284,1,2,456.0,2
1aaf619c5b0dbe985a6eea484f2c09818a489a25,faces,179.56,60.38,0,0,0,422,8,6,1354.5,3
41b08562c5a112c98ddfd24c590fee0acbf48d37,faces,138.34,54.17,0,0,0,389,4,9,3935.0,6
6b8d67d640880ad46b6bbd6a9a463eaf633305ef,faces,93.19,60.6,2,2,2,308,4,27,46537.0,2
8a30e76a94397010c5cb3d35b1fc9aacafb12df5,faces,108.32,62.58,6,6,6,367,5,21,10393.5,6
ba7b1bb7367419ab6f9743bfc01e54e5546e4415,faces,170.3,95.95,1,1,4,308,6,7,10897.0,6
aec652c5df2bc5a695ae040272303e51b1a6a202,faces,185.76,59.51,2,2,3,374,14,34,20300.5,3
3b177864281cfc16f2e720e8e0cef9a3211edfa7,faces,140.0,74.89,3,3,2,252,1,17,13256.0,5
5cd4ecef56a58131e56a3332d5624a403d6292ea,coins,176.68,72.27,0,0,0,107,35,1,44894.5,1
68441ddc41f22798f094e5fd32cf2dd590a63d53,coins,225.38,40.93,0,0,0,107,14,8,30039.0,8
dd749de09fe386c6eb6fc85803fddc302a1b0f3c,faces,189.46,55.87,2,1,1,279,6,9,11545.5,2
ee9aba048cdce9ddfec6dc1113b03af6638b8f00,faces,143.73,78.32,6,3,5,303,2,3,16587.5,5
63521d77b725f651b33f16c6af3df57bcdf79dfc,faces,182.81,53.07,3,2,4,314,1,18,6294.5,4
0ed44fbd568c6d12169121c533a565c1a109589a,faces,142.82,72.25,3,2,4,374,3,10,5505.5,4
116b6f3b4bc891fed137ef1e12be9f0265c300f7,faces,137.62,61.27,1,0,2,418,3,22,5945.5,2
7b0d502b910e4fbf55e3117b970ec82241a90143,faces,159.33,71.27,0,0,0,272,2,30,48161.5,2
02161042496cf7cc39dfa570d76da19647dc0952,coins,138.81,65.12,0,0,0,82,4,0,0.0,1
72623777a736ef42338bb643e045559f554717ca,faces,68.59,75.96,9,8,9,291,2,5,3232.5,9
f9586802d742f517cc34bfc49f7f666045b4efae,coins,236.2,29.67,0,0,0,37,3,16,11551.0,8
4c22fa0fc08bd4622f593e2a33d2041e57531bff,faces,158.21,65.73,4,3,6,411,6,4,932.0,6
654f784d0221f32babfaabdb5b40c294347f0577,coins,194.2,66.66,0,0,0,105,22,9,31691.0,6
a6b5be9bdeacbd0fe321192649827b89db4660c9,faces,114.32,68.7,3,3,3,394,1,9,1908.5,3
2f669772cc57212494e9510bff3c7c078fef9485,faces,189.28,53.79,9,6,6,338,3,28,81890.0,7
147a8e600767f1925ce516f155da9eac9ddec557,faces,99.19,73.17,3,2,3,407,3,1,105.5,3
7dece06bd0d7f7037ec18eab60cc8188e43cce34,coins,206.94,44.72,0,0,0,61,6,4,35977.5,4
a06ad660ff6043f2f1b20438f8af3173338ed3f9,faces,125.6,64.04,2,0,5,391,2,14,3859.0,6
76829d5b9a1d3c8af3e71513445f26757ef79bf7,coins,197.98,70.37,0,0,0,77,10,2,26437.0,2
6b7e1e5b8570e90b5460386fd57893403e92cbff,faces,160.19,50.89,0,1,0,410,1,16,5212.0,2
003c08babdfe90a5e1beaf449c55ab11ac0e951e,coins,124.52,35.24,1,0,0,117,5,19,32665.0,6
df38504c3d998351ab65e5807a23eef06f456fe9,faces,152.63,57.92,0,1,4,330,2,11,15376.0,4
5bad31a669d6d64f4fea7235454a0f9c86b1bac5,coins,73.65,71.61,0,0,0,114,3,0,0.0,20
5924850f5a51a73bc92370a9c25f294b947f90f1,coins,128.58,58.43,0,0,0,113,3,1,44281.5,3
9f00cae8681a7bc6a690a2e3d28129178e5df967,faces,135.04,81.27,3,2,3,357,3,12,4459.0,6
af403f7c6c9bb558e6abdfaeaa96c6da53789c25,coins,176.29,54.63,0,0,0,97,13,1,49452.0,1
03c822fa71868953372a08f1ad26a241d5ef8ae5,faces,114.44,59.73,6,5,5,422,7,6,1019.5,6
a2cb9a16be34e0d67f5788110f051cf40cebe646,faces,156.62,58.64,3,2,4,326,2,16,8536.0,4
26a13be58fd27c669214f7f8788b47d02534a70a,faces,75.15,49.55,2,0,1,384,6,34,36975.5,3
31b476e99f1fe47675afcc245fa91fe5b6292890,faces,92.48,67.83,10,10,11,419,2,2,477.5,29
9d7043e046c4143ece65fbafa3c43a3d56279c5e,faces,74.14,54.95,4,4,4,317,2,6,3791.0,4
a77ecc4d9db874a30e6122f228be3026e30c572d,faces,187.54,65.69,6,4,7,261,6,17,62567.0,7
f9cc7da4277a14b99bd2cf2e1d166bd4774f18c4,faces,149.6,57.82,1,0,1,348,5,26,24736.0,2
6f7578a065114013907661b6b8deed749410fde7,faces,177.72,48.33,2,2,2,274,6,21,69920.5,2
05ebae32aed049aab7bf90f75e5826f24a661853,faces,144.55,65.61,5,5,6,407,2,12,26893.5,6
966b603c796e8cae7c276d61ca6e2ec05df0fbb1,coins,158.34,49.36,3,0,0,117,25,0,0.0,24
55b94f51c776cc83336ef903c760dbfea93b8049,faces,143.62,61.68,1,0,1,312,4,26,11446.0,2
64a622280b2d7297ccc85196726c909cd6384862,coins,214.78,71.31,0,0,0,38,3,2,19569.0,1
4e1c17e1a4d0627a8551419f786151ef9a7a31f5,faces,162.85,67.46,1,1,2,342,4,27,10232.0,2
f5696e6ab69d5e35fdca2c1d326664227614bdce,faces,142.82,69.68,2,1,3,355,8,20,12518.0,3
286e5c2f14e82b4ab8ceaf3555eb01355f086b48,faces,182.35,60.29,6,2,5,311,4,6,1349.0,5
0e352bb3b5d8bf94837531315624bf441d6bc673,faces,167.4,80.68,1,1,3,326,2,22,12301.5,3
ad1242d1b784fbff43428d8c30d0270c46e2b090,faces,97.25,55.76,1,0,1,269,4,29,59878.0,10
38d87eca138c07843b94d91addb827687d960f0f,faces,98.13,57.77,6,3,4,400,2,9,2615.5,4
5cdcd9db766e82314a82ffd94830567aec2bde34,faces,126.01,65.67,2,1,3,390,2,4,1667.5,3
6531bc7119be51467bbe99c51c6cf3e67b1e7009,faces,97.77,62.2,2,1,2,369,8,3,3686.0,5
c7bdc6c387907602d3eb898d97de96447dabe6fa,coins,74.94,51.8,1,1,0,72,2,2,22263.0,4
c09aa15167e9a1c3465d87e19c4a7c495ac4fcdc,faces,184.35,62.5,3,2,3,321,6,8,3754.0,3
ebf1aa28183ce1b36f51de53059d031b142418ef,coins,157.8,66.27,0,0,0,111,1,3,37168.0,5
9fde32648b0d5d614a32435696025c341a9ea6e2,faces,101.24,75.23,0,0,0,358,2,17,7216.0,4
419c45c49c587a9bfc074de692940290801dfb58,faces,118.92,71.65,2,2,3,368,2,18,8712.5,3
e7dab4db6947bf56be2cbf5f73746e7ff1df37b2,faces,165.36,53.42,1,2,2,299,7,34,58604.0,2
930edbf8bd36493a14b5c916290ae74b2d1e66dd,faces,90.81,47.69,4,3,4,348,3,7,1079.5,4
c9222ecbebb6e9f9b958a046d2b4a9ec414b002e,coins,184.73,57.22,0,0,0,80,19,0,0.0,1
7a87b5f03a30874d39e4aa65f7461c4fde7c3fdf,coins,204.77,47.03,0,0,0,114,2,2,48555.0,2
9fc7cd422213c5f9773c30bdc25d30f8cf218754,faces,167.49,76.2,3,3,4,316,3,6,1442.5,5
24c159cb4c3b7a425ca87f47fb69c033b12c7e21,faces,76.87,53.19,1,0,0,397,4,8,3907.0,4
6e8f4b5fba8d333af3c07c3d81b1cf897a02b5be,coins,134.78,76.84,0,0,0,104,4,0,0.0,1
c75834f685d2f622aedd02461efe50df63165e5c,faces,51.38,45.95,2,2,5,404,2,2,395.5,24
372551a45f29297e0bf9055d32bd32b71b1af224,faces,129.37,61.2,3,3,4,421,1,12,2780.5,4
5c7edf642a9c83cbae8b210f686f80c13c53a3f2,faces,120.09,71.34,1,2,3,302,3,29,71209.5,3
bff8e1334e80da1d19fa10b840bd7c7d8b964d90,faces,130.96,73.39,3,2,6,377,1,18,20251.5,6
31e93213b860d54a0c3a0dba277ada7fddda2707,faces,155.69,73.36,0,0,2,379,2,9,3348.5,3
6b156a4e912d547512b67116d631f2f2b249df0b,faces,129.48,76.79,4,4,4,281,3,10,2627.5,6
a17e18ac58d6fb0d0d2143ff72b52237dbc5aef4,faces,139.22,84.64,0,0,0,269,3,5,1647.0,4
236200058ac28302239648f57390365212cab3eb,faces,160.01,75.55,5,3,6,403,10,1,147.5,6
9d5be7e95e7af6f945c04a3a022b1e44c8428095,faces,112.71,67.79,4,3,5,367,1,20,13383.5,9
9a91e070f1e8e9b7168d8e40c4ffa2aa75355e47,faces,144.67,60.36,0,0,0,420,3,7,2988.0,4
ba6d0ffe383ad2533091fd51480aeae1b663ce62,faces,134.53,72.3,1,1,2,400,4,7,1390.5,4
81540783dfeee37beb7aac4359826cb6b199554e,faces,162.01,72.64,2,1,2,342,1,46,67999.5,2
1bde855620769855e1d06bf4e06b96aaa0a415c6,faces,168.9,67.57,0,0,0,295,3,20,5716.0,3
c60b97d0ed932521815bcc472990c4c40281dce2,coins,101.08,62.19,2,0,0,111,4,1,48910.0,23
7260a46f44dc54136ed8b4314f4c77cd5666f19f,faces,158.94,72.09,3,3,3,406,6,7,1341.5,3
8417eaf7f550037cb44254ef62403610312b7f98,faces,173.8,78.86,1,1,2,289,2,7,3645.0,2
299a53313966e9d39c07dda01bb89f1078401aaa,faces,110.52,58.71,5,4,4,404,3,9,6227.5,4
c72621f873358a801ec5b22736fe35e8fd6b635d,coins,224.3,47.26,0,0,1,85,14,8,25496.5,8
e33731190f1477e964eb7ea06dde7601002d14eb,faces,58.56,52.56,6,5,6,326,5,12,13742.0,6
af0a4a14de518b9c4d55fdabe765c1c11a1a6f5b,faces,159.75,92.58,2,2,4,307,4,4,1132.5,4
404fd6bca9c4ea0a554942658a222986d3ff5a20,faces,149.3,62.87,3,2,2,382,1,9,6156.0,3
34e794d367a30b514e49cac4b23b351614092159,faces,118.88,70.84,3,1,0,373,5,54,21974.0,3
bdeda657da99bb078e5456fa28d51b88d5b1e158,faces,147.43,69.24,0,0,0,315,3,17,4449.0,4
7eace83aa53cc21a5ae19028867dd5356fb4ae4d,faces,212.64,58.14,0,0,0,284,16,2,459.0,3
08452b47c4eef8d8283a164220df36835baf38d5,faces,106.9,56.57,0,2,0,307,1,4,1642.0,3
bf0275ed8cfdd279d6e0f96c38e751830f83bd7b,coins,166.47,43.51,0,0,0,97,16,7,29251.0,1
7dec2948580ed4859909c9801cc55c7e38b0cd01,faces,175.92,65.42,2,1,3,395,5,19,4872.0,3
986f21ab472da97275b2495ff64c2257ffcdecfe,faces,108.06,60.19,2,1,3,385,9,26,7893.0,6
19e56b7b0d32db0e4df5bf775e20148d126ad33c,faces,115.68,65.9,3,2,2,376,2,15,11689.0,2
2a737a9cddb40c59d9320ab1f4ec012d574529f4,faces,130.29,81.71,1,1,2,358,1,5,763.0,3
fabd4eaa7e357bf018d3513d7461a5904e571f3e,faces,117.5,56.71,2,1,5,414,12,11,1605.0,4
ee88eaf03779c8fe9cde7ee733b4f2aedf49c9d7,faces,101.76,68.88,0,0,0,394,5,7,2150.0,6
b98f28a86c2d540126bed8bddb2555c4da11c31f,faces,175.17,57.78,1,1,1,259,10,11,15789.0,4
6a3d532bbe5f710eb0e1e6790b28626eb564ee22,coins,192.05,48.21,0,0,0,45,2,5,12074.0,2
fabb84b70d213c127cbe2cbe86024651d2c2e81d,faces,95.05,69.08,0,0,0,338,7,15,7142.5,5
64e0a33112c9b46e5f3b4ffe2e08e567bf956de5,faces,109.56,62.52,2,2,2,390,8,10,9005.5,3
ab6425a77c4339a8de8126b7cdabcaaffe677cb4,faces,72.56,65.25,1,1,2,401,3,6,1106.0,5
672cab67f5ba7476723c1abe3f0deb2b7658c19b,coins,116.21,36.85,0,0,0,53,1,1,16650.5,3
1f2aa230286d8ea166534612e7abe58cb2302702,faces,147.47,64.6,4,3,4,332,5,15,9893.0,4
7163a164efc91f3231fbf22c60e6ef3edd5a1d16,faces,121.71,60.01,2,1,1,411,3,10,1786.5,9
b1abcf24c973f2558331f4c709cf61e770ef1895,faces,169.13,62.18,4,0,3,349,4,11,20391.0,4
61e1869a9a6d4ca4e80724f6418f452621e2b954,faces,135.26,71.41,3,2,3,411,6,6,4267.5,5
0ce1f3dbe4ae72aeb635f82b2a0f95e33b57436c,faces,72.3,46.92,1,0,2,393,1,7,14001.5,4
815783c27edb42b279c7029b4192475df1e57a17,faces,136.07,86.59,0,0,1,334,2,10,4151.5,4
1c55bd43edd5c2cb20120cbf42d34f5d6846e5d6,faces,120.03,68.17,1,0,1,379,2,5,2581.0,2
f331f04748dded7e4c4b5484f6bee4aac9ab985a,faces,88.58,48.7,4,3,3,391,4,14,7011.5,9
a69d5f6bb1da8ccbca9872bad10af863c590471e,coins,90.9,43.74,0,0,0,76,2,1,32195.5,2
3b97e83080071b12197acbb5201863951c9ce432,faces,90.0,59.1,2,2,2,332,7,32,9732.5,2
e82428dcda34eaa0afb06dc8178e2652a49082ac,faces,112.88,70.24,2,1,2,393,2,18,19608.5,2
ab66a8365feebde99489e27432bbd791d8aa787e,faces,102.82,51.67,1,0,2,378,3,11,9720.5,7
c309b870e564152388218ac6d70aa62287ed64cc,faces,148.0,67.69,3,4,4,407,3,13,5043.5,4
faf054624b774d9929234f99792162af8d67f97d,faces,82.59,60.83,5,3,4,377,1,12,5812.0,4
749aff5031a8899fec494938989f0248743837c7,faces,202.76,66.83,0,1,1,294,4,0,0.0,3
6331966da2706e6d717036cd9b325512f915bc75,faces,146.28,77.74,0,0,1,306,1,18,47170.0,2
0907444107ceebd3202ba4da5f878cacbabc37a6,faces,135.9,80.36,3,3,4,425,4,8,1542.0,4
583b28e63fc7688b1bbae1117b08b12cc8937deb,faces,150.2,70.23,1,1,2,337,3,19,7090.0,2
0840a98fe0297edde1f7b3317088eccd0a7b3202,coins,196.62,67.15,0,0,0,98,37,9,31908.0,3
1cd48ef668074732eb1999f87d943879ab24176d,faces,58.75,47.3,4,2,3,360,2,17,2850.0,6
192e647cf4fa0f42a97e000d66bea44c52596212,faces,102.0,69.17,3,3,1,385,14,23,11722.0,4
f634d4f704d20b73a002bd1602edb3555cea0845,faces,146.83,79.57,2,1,2,378,5,13,9020.0,3
a0335803497f67f9809a1ea09849a62c6d56ec55,faces,154.5,72.73,1,1,2,411,7,5,5343.5,3
82e19066bd90aef283efc9a2a37097c5bf04e3e0,faces,142.24,62.67,2,3,1,285,7,15,6667.0,3
4de52d06a2e01217da845b671d2f0930694c4c12,faces,123.39,59.55,0,2,1,309,3,30,11565.5,3
4d16f03a6dbdef591f4d4727c68ba31a5d44f2ae,faces,176.36,51.12,0,0,0,346,3,21,6045.5,2
a7641eba5f8b144d2241cb971c5252ba3c282374,faces,151.67,59.6,0,0,1,343,2,18,17543.5,2
9a1c77ca4bde4431e855b9fac83e4785b961fda8,faces,161.02,80.59,3,3,5,380,12,4,1694.5,5
3fc760310245c949c8c181b7ed8e14410304e686,faces,140.36,69.58,2,2,2,383,5,0,0.0,3
71ddabd0715fba236dca273bd1300cd506cb4c10,faces,184.53,81.35,1,0,1,292,1,14,21419.0,3
14861f11bd543027371f7ee18fa10e14a5fd1ecf,faces,158.21,68.65,3,2,3,311,2,10,5321.0,3
03ccdeec63045bede3964de86f176f92cfa0eb0f,faces,106.61,62.6,5,2,4,341,1,16,7415.5,4
f555681a57a472bcbb8d5e6f8d4888c15ebabdac,coins,229.83,36.04,0,0,0,44,11,3,25650.5,2
38517cc27b455b326a7582ac38db53f21428f6e2,coins,231.22,43.2,0,0,0,78,8,15,15639.5,5
ee1dc082ee93887b848b875dfb96bb8a0c6f9c21,coins,160.84,48.06,0,0,0,119,5,0,0.0,1
3ae6d78bbef7523c93ea584bc17711c381def720,faces,142.91,79.65,0,0,0,313,3,7,3053.5,5
464ab07e35bec97f60b6240dbf9388719f03d1bc,faces,167.05,40.61,1,1,1,321,14,39,52666.0,1
3466409317c20397b91adc7004ee015e0109bb69,coins,157.93,66.46,0,0,0,111,13,1,46956.0,1
d089fa536036e6c940875754df533394e4d9f9e0,faces,131.8,74.63,8,5,7,381,4,14,12122.5,8
52009671e62af185f4199113608628412928b8c0,faces,173.21,74.53,2,0,2,262,1,10,5156.0,2
fc4b30595f98290491671e5909981e1aebd31fc3,faces,138.05,71.16,5,5,5,408,5,15,9854.0,5
cce23176109d26a439da762fc03704a569bf207a,faces,84.31,57.64,5,5,5,410,4,1,209.0,5
1a641918dda6a5348b5b54bc98aa79d291f14b96,faces,142.54,74.93,0,0,0,343,6,12,3344.0,4
dbd824f1cceec721176e47a542415e1d7eb93c78,faces,90.01,57.01,3,3,3,418,10,7,9205.0,3
282c1fc1d2cff84a6ad800f4c8540f468d634f5e,faces,88.4,64.78,0,0,0,251,3,8,20055.5,1
37b1288efd7769b4d38d4ecd04aa94b354be398a,faces,142.93,79.92,3,3,4,312,3,8,2190.5,4
f0e7b61800dd445b467f46dfa378463529d95b06,faces,185.73,80.63,0,0,0,250,3,5,1751.0,5
f12f56f6f5396869cf8e8c2eabe1cb8f0f9dec30,faces,96.02,64.19,5,4,4,308,2,12,2594.0,5
a1f8ece2bebbd65f014dc345e4354b0281cb2843,coins,150.76,96.54,0,0,0,85,2,3,33490.0,2
4c7833c5b80623cf462de49d49524a713c670b39,coins,215.58,64.26,0,0,0,77,6,3,24221.0,2
cf7c988e6a7de890b00b96cd5d85535cf9e02c45,faces,190.08,61.06,3,1,3,297,6,13,6295.0,3
8a15d34bdd719808b65ed70e5d0be938eb3db63e,faces,93.96,56.34,0,0,1,372,3,16,6320.0,3
972a87071ca7dff0d05cd29a076f5c4bc268f286,faces,143.94,63.97,0,0,0,335,7,30,15724.0,2
ce9709aa39b916c36616cc36c4aac9559ea05852,faces,133.04,62.0,2,1,3,429,6,1,181.5,7
0120af632e82bc6b31579cbafdd3aec19d75b4b5,faces,99.78,58.05,2,2,3,410,6,15,5260.0,3
4cb1e96bcfe7f91ed54441593b8f5def16dfa835,faces,74.47,70.32,3,1,2,334,7,8,1877.0,5
dd6267e36002f814e289ccb5cdf9fd9223c9f965,faces,179.43,57.82,0,0,0,174,4,8,3450.0,2
7f791142d7e8580d15fd27a4db594f0dc301bbbc,faces,115.35,69.91,3,0,1,420,5,5,2120.5,3
8b128d51d1623255a548be4b94a86db6fb56943a,faces,85.13,72.14,1,0,3,401,7,2,1518.0,5
6e5eb439b1a81aa16b3a5c5323c346751d94a150,coins,202.29,50.43,0,0,0,105,27,2,38632.5,2
088d9b712f9f558e12319d594cd80444bd059075,coins,94.25,56.66,3,0,0,104,9,2,42397.0,12
c15469c86b1d9138c87bd64983b6d8edc4a5f174,faces,157.77,69.0,4,0,2,402,6,9,3166.5,3
765f84da1e53894e24915b3a2322364948690953,faces,160.13,67.77,4,3,7,413,9,3,463.5,7
a0c4c10264c97219dde0c0eb07aca283a6e0cea6,faces,154.94,71.59,1,1,2,307,1,23,75438.5,3
c6304033f9e2d4695ee047845e7818a411463d43,coins,238.13,39.16,0,0,0,55,20,12,13919.5,6
2f057963228abb2f621a43b494e2ee0868d64054,faces,59.58,53.64,2,2,2,260,2,9,5412.5,4
9ecd6ea6f183b62457b517d684cfb668388a4f9f,faces,132.89,63.61,1,0,1,333,7,34,10998.5,4
e33d3dd9b2e2a9cf73848fb95a4062adc1e3c4a7,faces,117.32,68.06,0,0,0,381,8,17,6406.5,6
e2ba7fea647ffd0b3e9ed0081b8f5d6ef46b05b4,coins,40.23,51.4,0,0,0,105,2,2,12191.0,2
b119df74c3a8a4be2cd16fb8b464259f27551cbc,faces,105.62,74.71,5,2,3,372,4,8,5205.0,8
44e3962a3089624f04b78fa1e80302e57ba418b0,faces,158.36,61.92,5,3,3,363,5,19,8002.0,3
699c467f581caf4afcd8980850d46cf931e3cd6b,coins,122.45,28.24,0,0,0,16,3,2,14615.0,1
c0d4c6598c40609acce27c567583aa3ad665786d,faces,142.37,67.23,3,2,4,353,10,39,65005.0,4
749f3b8127d148b8377bc4bd6c9a9844b1dada23,coins,154.19,77.73,0,0,0,117,55,2,45711.0,2
db18e9f97947a3cf57b5b6fbb0cb6c76b1472a6f,faces,146.63,78.22,0,0,2,293,8,4,1613.0,5
b1efae8769d158dd78e49cc09fedb63aac1f1b46,faces,110.08,75.9,7,4,5,348,2,8,5169.5,6
d6c5f2b871ae5e4ac5dc903c6dac4861e43b102a,faces,89.23,58.43,2,0,2,332,1,5,1684.0,4
c69b9d22194888f60811a58afa9f818f1994d6fb,faces,151.9,63.22,3,3,4,378,7,8,3629.0,4
f00ec58d6f96ef9bd37056646c9dfcd71ff51804,faces,148.86,64.01,4,1,3,346,2,15,7513.5,3
ddc8f00d330a27ab3bc41279c6789bd8c79aac9f,faces,143.96,62.39,4,3,4,349,8,19,27428.5,4
571e14480440bd65ecb8738b786bff890c4558f1,faces,133.23,57.54,1,0,1,354,1,16,16901.5,4
251c9914f8e4ce59d94572a117183b10f1c6ce27,coins,98.83,51.6,0,0,0,101,6,6,23855.0,2
480cfcc1f0af41c195cf700115cce3c1f0533a07,faces,162.47,66.63,4,5,4,292,1,11,4275.0,4
d2e4d2fec18dedd3668712a6b7bb44867814ea26,faces,63.42,52.06,1,1,0,353,3,9,4089.0,4
cd3fdfca6cfaca168a53fb99f1fb19683f2b211e,faces,116.99,54.45,2,0,2,383,2,17,4949.0,3
19aef6f273820b4fd701f5b0195a8b9c57aaefaa,faces,128.56,62.69,3,2,2,421,4,11,6281.0,4
3147d09aa4833101fceebd24330e487fb355f433,coins,191.41,59.0,0,0,0,99,2,2,51295.0,2
2943110052f3c4d44675f21b75e9421bc673f0c2,coins,62.8,63.13,0,0,0,14,2,1,12716.0,1
5886f9de44913d28494c85fa29937252dbb9a60e,faces,181.82,61.63,4,0,4,372,3,19,6272.5,4
db7ea395c5df8b43656ca0b99002207d2d3314ad,coins,161.31,54.58,0,0,0,109,12,0,0.0,1
481e7240b8cd6d02f94cd2d50512194dd7e905ce,faces,77.4,64.38,1,2,2,364,6,10,2338.0,5
1de8d5ec9f32bae3a047eb57654b5ac1070a5598,faces,151.55,70.93,5,4,5,248,2,17,7001.0,5
ec5ce3bcdc5c083da0c870cc6a2bb0a3657458dc,faces,134.48,79.24,1,1,2,408,12,11,3636.0,2
6562b825c345750490da96141443497155350b42,faces,109.0,77.42,2,2,2,362,2,17,8485.0,3
161b85c4fc51e4af05e7d8848a6446ce218a9aeb,faces,116.21,70.06,0,0,0,418,9,3,2555.0,4
a550fe52b3a8f11963a806ee68e4bb04a148a8a6,faces,130.4,71.77,4,4,6,423,6,11,3181.0,6
b52130e06f137b875145ba53c23eb250496315a2,faces,99.37,68.27,2,2,3,388,11,11,4676.0,5
f961d2aec78b340302757bcef641b9a33c9b635f,faces,151.04,63.81,2,2,2,395,7,16,6285.0,4
